sample_idx,condition,attack_type,deletion_auc,insertion_auc,score,ecs,ecs_nr_proxy,stability,spectral_alignment,faithfulness_preservation
33,C8_opus16,bonafide,0.5487548289824778,0.5432177023732219,1.0,0.8257192091227039,0.4381659954786301,0.9087343811988831,0.5487295389175415,0.992021983226294
33,C9_opus6,bonafide,0.5502024230948475,0.5146807021440741,1.0,0.2901999661453428,0.164434514939785,0.17871516942977905,0.06920455545186996,0.6598417724595673
33,N1_awgn20,bonafide,0.5430580258279581,0.5380638939490888,1.0,0.792429970259108,0.5059025049209595,0.8332025408744812,0.532777726650238,0.9977187863808137
33,N2_awgn10,bonafide,0.5553990379704413,0.537475827837519,1.0,0.7653448032139964,0.5013886481523514,0.8414860963821411,0.44379010796546936,0.9853777742383305
34,C0_clean,bonafide,0.5424050461586836,0.5411194201213957,1.0,0.8605589383316468,0.4274281084537506,1.0,0.5363383889198303,0.998858072185659
34,C8_opus16,bonafide,0.5441826541617024,0.5475848101063528,1.0,0.8014614353686744,0.4381659954786301,0.9087343811988831,0.4605279564857483,0.9993643198113221
34,C9_opus6,bonafide,0.5574409719448438,0.5239789220275806,1.0,0.27401573550054087,0.16529584452509882,0.17392224073410034,0.08509857058525085,0.5963908934377515
34,N1_awgn20,bonafide,0.5558808365378165,0.5394323823064099,1.0,0.7942869744951041,0.5268193632364273,0.8406309485435486,0.539115846157074,0.987666137435208
34,N2_awgn10,bonafide,0.5422518685437943,0.5424361095027743,1.0,0.7824318600261992,0.4766114056110382,0.8540563583374023,0.4706594944000244,0.9987048945707697
35,C0_clean,bonafide,0.5283963131301094,0.5388506021427681,1.0,0.8592918094789086,0.4274281352758408,1.0,0.5426623821258545,0.9883103161371743
35,C8_opus16,bonafide,0.5481759401089009,0.5340823165387657,1.0,0.8205043723031711,0.4381659954786301,0.9087343811988831,0.5314586758613586,0.9919100568840341
35,C9_opus6,bonafide,0.5489647254337846,0.5222908444801952,1.0,0.2690368171420471,0.16167207062244415,0.17597799003124237,0.07306101322174072,0.5890910572100931
35,N1_awgn20,bonafide,0.5426987848570167,0.5358750681593509,1.0,0.7493749891574762,0.46479522883892066,0.8514870405197144,0.3652133643627167,0.9973872121359183
35,N2_awgn10,bonafide,0.5525142943201705,0.5423633113022951,1.0,0.7913433689694777,0.5022065728902817,0.8365243077278137,0.5348737835884094,0.9875717026727645
36,C0_clean,bonafide,0.5528667990162494,0.5402960921700725,1.0,0.830053762736359,0.4274281352758408,1.0,0.44472378492355347,0.9887887575309765
36,C8_opus16,bonafide,0.5417046869404724,0.539165111427817,1.0,0.8137034606119454,0.4381659954786301,0.9087343811988831,0.5007481575012207,0.9999508696067535
36,C9_opus6,bonafide,0.5694962908904797,0.5178178210349719,1.0,0.2859073754213755,0.16242868319153786,0.16766716539859772,0.0739250734448433,0.6555432907616114
36,N1_awgn20,bonafide,0.5326489895376765,0.5307559267992911,1.0,0.7466079720234093,0.4636682271957398,0.8479563593864441,0.3670913279056549,0.9909934329904506
36,N2_awgn10,bonafide,0.5443041745027792,0.5381635458087574,1.0,0.7658473264776147,0.4423507571220398,0.835716724395752,0.44118407368659973,0.9973513820444466
37,C0_clean,bonafide,0.5426388238046583,0.5441661193881038,1.0,0.8474929673744247,0.4274281352758408,1.0,0.4925561547279358,0.9990870698534798
37,C8_opus16,bonafide,0.5400158575198574,0.5378267385094126,1.0,0.7930981610001371,0.4381659686565399,0.9087343811988831,0.4337247312068939,0.9982899638617192
37,C9_opus6,bonafide,0.5630510766758374,0.5269150591193495,1.0,0.2571930131142897,0.16836955681443214,0.16533493995666504,0.08202552795410156,0.5548379291513108
37,N1_awgn20,bonafide,0.5455263348575313,0.5308098989041486,1.0,0.7794206144291607,0.47864861488342286,0.8460268974304199,0.473833292722702,0.9961995588006068
37,N2_awgn10,bonafide,0.5423303654446647,0.5345939035267967,1.0,0.7898928579021371,0.5037314146757126,0.8234003782272339,0.5357134938240051,0.9993955282134734
38,C0_clean,bonafide,0.5381951691709046,0.5457966490168212,1.0,0.8541710794669501,0.4274281352758408,1.0,0.52226322889328,0.9916403693298871
38,C8_opus16,bonafide,0.5449049904107437,0.5411401939138196,1.0,0.7967983655481838,0.4381659954786301,0.9087343811988831,0.44599851965904236,0.9983501905697262
38,C9_opus6,bonafide,0.5483827871554814,0.5320917516554903,1.0,0.25227418397123863,0.16510800123214722,0.1634158492088318,0.07268619686365127,0.5503399507620351
38,N1_awgn20,bonafide,0.5493273135766433,0.5284859837300765,1.0,0.7819719273721177,0.5151245832443238,0.8625759482383728,0.45924434065818787,0.9972274862643742
38,N2_awgn10,bonafide,0.5360086921885437,0.5431596597673953,1.0,0.7967233718744849,0.4407076060771942,0.8463093042373657,0.5378782749176025,0.9894538923475262
39,C0_clean,bonafide,0.5372753888252055,0.5448591134508637,1.0,0.8221755416086354,0.4274281352758408,1.0,0.4123765826225281,0.9948752227395902
39,C8_opus16,bonafide,0.5401467370115896,0.5449049086613013,1.0,0.8106460471668728,0.4381659954786301,0.9087343811988831,0.49850377440452576,0.9920038745532062
39,C9_opus6,bonafide,0.5482236726522526,0.5164845582739358,1.0,0.27662382644448047,0.16386514902114868,0.1612742692232132,0.07731649875640868,0.6297305637609085
39,N1_awgn20,bonafide,0.5422083067374261,0.5369639462461375,1.0,0.7869994916133873,0.4846579134464264,0.8435888290405273,0.5086042284965515,0.9899423048273696
39,N2_awgn10,bonafide,0.5405986402199742,0.5328110377514674,1.0,0.7867495941843607,0.47997885942459106,0.8351280689239502,0.5174425840377808,0.9915519713448215
40,C0_clean,bonafide,0.5420412637785724,0.5314870819788108,1.0,0.8347580412254811,0.4274281084537506,1.0,0.4511314332485199,0.998062037503084
40,C8_opus16,bonafide,0.5441882997880876,0.539454836295547,1.0,0.8288838624093398,0.4381659954786301,0.9087343811988831,0.551509439945221,0.9997909264874009
40,C9_opus6,bonafide,0.5513993859414866,0.5261333065486082,1.0,0.27445268397414957,0.1684725798666477,0.17909123003482819,0.08237803280353546,0.5936759403971921
40,N1_awgn20,bonafide,0.5452489370595807,0.524820525662081,1.0,0.7951184592470721,0.4926554530858994,0.8334566354751587,0.5403890609741211,0.9987302892159078
40,N2_awgn10,bonafide,0.5444131566712014,0.5294078103074858,1.0,0.776261532712379,0.4712606966495514,0.8289817571640015,0.4826633632183075,0.9995660696042871
41,C0_clean,bonafide,0.5360078047629148,0.5467065595985007,1.0,0.8241856027494407,0.4274281084537506,1.0,0.42384931445121765,0.9901026947135848
41,C8_opus16,bonafide,0.5446951471720307,0.5294068190344342,1.0,0.7998896007202072,0.4381660223007202,0.9087343811988831,0.45586279034614563,0.9987900371227008
41,C9_opus6,bonafide,0.5574268810665105,0.5192055106510578,1.0,0.2819620565393771,0.16305759236216547,0.1748649775981903,0.07870782315731048,0.6280123951763597
41,N1_awgn20,bonafide,0.5437810125989989,0.5496294591655719,1.0,0.7773268322635427,0.4881451278924942,0.8414518237113953,0.47127777338027954,0.997875902549669
41,N2_awgn10,bonafide,0.5489013716096083,0.5333291128961907,1.0,0.7845800233950146,0.5236596167087555,0.8422497510910034,0.49526333808898926,0.9970037384397217
42,C0_clean,bonafide,0.5368651647110612,0.5490622427899847,1.0,0.8747890578009956,0.4274281352758408,1.0,0.5885900855064392,0.994040107163546
42,C8_opus16,bonafide,0.539012978496551,0.5413367263192553,1.0,0.822981904620282,0.4381660282611847,0.9087343811988831,0.5354392528533936,0.9961879209490359
42,C9_opus6,bonafide,0.5478196390733343,0.5290867022953927,1.0,0.2561789969097121,0.16509418874979018,0.1683013141155243,0.08230215311050415,0.5472260844345037
42,N1_awgn20,bonafide,0.5484294374758268,0.537491434258742,1.0,0.7828109939228889,0.5066536664962769,0.844670295715332,0.4887472987174988,0.9943956200716884
42,N2_awgn10,bonafide,0.5463805441048852,0.5431441087606875,1.0,0.7954580932982309,0.4854911655187607,0.8356382846832275,0.5408980846405029,0.99644451344263
43,C0_clean,bonafide,0.5431647081689673,0.5323672406915113,1.0,0.841664950084636,0.4274281352758408,1.0,0.47736284136772156,0.9948536589143987
43,C8_opus16,bonafide,0.5459177360492151,0.5388439258952077,1.0,0.8119226908814573,0.4381659954786301,0.9087343811988831,0.49715644121170044,0.9976066867946465
43,C9_opus6,bonafide,0.5620179819766826,0.5230500065206987,1.0,0.2732036774067672,0.1635518991947174,0.1623891144990921,0.06690007746219635,0.627260027894905
43,N1_awgn20,bonafide,0.543137046450271,0.5417031532770877,1.0,0.7891246015554851,0.4795318990945816,0.8505867123603821,0.5014737248420715,0.9948259971957024
43,N2_awgn10,bonafide,0.5438326808919987,0.5343365465491812,1.0,0.7738938262460278,0.5070732057094574,0.8323961496353149,0.47426292300224304,0.99552163163743
44,C0_clean,bonafide,0.5411106688581686,0.5376062568916826,1.0,0.8452924912816515,0.4274281352758408,1.0,0.48459145426750183,0.9997168500046698
44,C8_opus16,bonafide,0.5373522758649248,0.5372403294031709,1.0,0.8313030319971713,0.4381659954786301,0.9087343811988831,0.5628395080566406,0.9965247570020864
44,C9_opus6,bonafide,0.5531879733761772,0.5287768319624713,1.0,0.28310821592647567,0.16554870411753655,0.17795512080192566,0.07170995771884918,0.6347106009668355
44,N1_awgn20,bonafide,0.5365914899641463,0.5395887094830191,1.0,0.7862164240154814,0.48678783476352694,0.8330596089363098,0.5142112970352173,0.9957639711013079
44,N2_awgn10,bonafide,0.5432105225146696,0.5431404183039065,1.0,0.80049748122104,0.5145219177007675,0.8512281775474548,0.5357370376586914,0.9976169963481688
45,C0_clean,bonafide,0.527576942104571,0.5445991375507383,1.0,0.8387653876566161,0.4274281084537506,1.0,0.47455719113349915,0.9879941010552216
45,C8_opus16,bonafide,0.5334162107503563,0.5293816926240069,1.0,0.816367204990655,0.4381659954786301,0.9087343811988831,0.5157448053359985,0.9938333697010069
45,C9_opus6,bonafide,0.5549124591802573,0.5169563652202689,1.0,0.26410551037670194,0.16693720281124116,0.1839308887720108,0.07185659408569335,0.5632539221406321
45,N1_awgn20,bonafide,0.5391066689509076,0.5368809187866379,1.0,0.7758993862483132,0.44709979295730595,0.8527171611785889,0.44985124468803406,0.9995238279015582
45,N2_awgn10,bonafide,0.5508750920522356,0.5318856402081409,1.0,0.7876928055131143,0.4784258872270584,0.8438705205917358,0.5117742419242859,0.9887077489971138
46,C0_clean,bonafide,0.5397526814517378,0.5433740974608331,1.0,0.8443545059173809,0.4274281084537506,1.0,0.4893506169319153,0.9918310694593548
46,C8_opus16,bonafide,0.5437373611069426,0.539006948665043,1.0,0.7954131499367376,0.43816600143909457,0.9087343811988831,0.44391557574272156,0.9958157491145596
46,C9_opus6,bonafide,0.5485578570674926,0.5239621560645885,1.0,0.26924678318603806,0.16192650318145754,0.17961706221103668,0.07870120704174041,0.579298653963671
46,N1_awgn20,bonafide,0.5456732454350478,0.5339892861668704,1.0,0.7824321210733727,0.4884338527917862,0.8551819324493408,0.4701128602027893,0.9977516334426648
46,N2_awgn10,bonafide,0.5423381781826249,0.5349542509973659,1.0,0.7773293529442308,0.49361329674720766,0.8410623669624329,0.4752647876739502,0.9944165661902419
47,C0_clean,bonafide,0.5452426546925381,0.5417180929476761,1.0,0.8595204703844579,0.4274281352758408,1.0,0.5398454070091248,0.9918894942724014
47,C8_opus16,bonafide,0.5382992586943735,0.5346565873093455,1.0,0.8075108375783011,0.4381659954786301,0.9087343811988831,0.48122406005859375,0.998832890270566
47,C9_opus6,bonafide,0.5654312448594275,0.5204842000536283,1.0,0.27229475356489447,0.1678009293973446,0.1774071753025055,0.08661434054374695,0.5844919376025606
47,N1_awgn20,bonafide,0.544713022055709,0.5402519832575903,1.0,0.7912162790540618,0.4769505769014359,0.8479630947113037,0.5143510103225708,0.9924191269092304
47,N2_awgn10,bonafide,0.5428591078948174,0.5322646697450202,1.0,0.8035770578326639,0.48855550289154054,0.8128077983856201,0.6005734205245972,0.994273041070122
48,C0_clean,bonafide,0.5398343651356311,0.548972789317589,1.0,0.8379317824266532,0.4274281084537506,1.0,0.46350356936454773,0.9962690387242963
48,C8_opus16,bonafide,0.5429442521342168,0.5380925731436139,1.0,0.8036928286113563,0.4381659954786301,0.9087343811988831,0.47417110204696655,0.9931591517257106
48,C9_opus6,bonafide,0.5624945401190161,0.5252492755258324,1.0,0.2917347683001249,0.16440772652626037,0.17668001353740692,0.08392088413238526,0.6529549921514886
48,N1_awgn20,bonafide,0.5351485463106056,0.5389672151143119,1.0,0.7658428278323257,0.4770763278007507,0.8327236175537109,0.4434661269187927,0.9990451424506782
48,N2_awgn10,bonafide,0.5448018165924259,0.5413909382227133,1.0,0.7855282339584182,0.4484759330749512,0.8362977504730225,0.5120621919631958,0.9913015872675015
49,C0_clean,bonafide,0.5435750350690057,0.5425120831609351,1.0,0.8556392727905188,0.4274281352758408,1.0,0.5203309655189514,0.9984666104494444
49,C8_opus16,bonafide,0.5468679164999153,0.5458331316301822,1.0,0.8258431009889791,0.4381660223007202,0.9087343811988831,0.5429239869117737,0.998240508119646
49,C9_opus6,bonafide,0.5570581678174282,0.5297079454472803,1.0,0.2658311927602831,0.17138812348246574,0.18377003073692322,0.07375469505786895,0.5673225731605105
49,N1_awgn20,bonafide,0.5411147373272182,0.5370622927258192,1.0,0.792721343856929,0.5041371047496797,0.845928430557251,0.5184935927391052,0.9960063127076568
49,N2_awgn10,bonafide,0.544414666396847,0.5367730116840334,1.0,0.7998040914853646,0.48541295528411865,0.8270414471626282,0.5639854669570923,0.9993062417772857
50,C0_clean,A16_voice_conversion,0.5432274209057054,0.5508162736165273,1.0,0.8590993137832522,0.4055441200733185,1.0,0.537357747554779,0.9929732983893951
50,C8_opus16,A16_voice_conversion,0.5437516392420795,0.538591030814794,1.0,0.7900129601666479,0.37018328309059145,0.8672056198120117,0.4846532940864563,0.992449080053021
50,C9_opus6,A16_voice_conversion,0.5623874134470147,0.5164500250331996,1.0,0.28130769602487493,0.15,0.18287481367588043,0.08683740198612212,0.6070218331956203
50,N1_awgn20,A16_voice_conversion,0.541464132691423,0.5355806762202263,1.0,0.8066438062766659,0.4391159534454346,0.8802002668380737,0.5204757452011108,0.9947365866036775
50,N2_awgn10,A16_voice_conversion,0.5441229357553322,0.5277004660866035,1.0,0.7772008197888363,0.3985494107007981,0.8375130295753479,0.48190757632255554,0.9920777835397683
51,C0_clean,A17_hybrid_tts,0.540639013486834,0.5418355113339404,1.0,0.8406557183933958,0.4055440932512283,1.0,0.47603845596313477,0.9928139386815178
51,C8_opus16,A17_hybrid_tts,0.5420006955687648,0.5271679111931127,1.0,0.7872605138686144,0.37018331587314607,0.8672056198120117,0.4737519323825836,0.9941756207634487
51,C9_opus6,A17_hybrid_tts,0.5658928967964446,0.5162728190486772,1.0,0.24512482406403893,0.15,0.1756444275379181,0.07084241509437561,0.5120477617351967
51,N1_awgn20,A17_hybrid_tts,0.5401703404886495,0.5322132243039339,1.0,0.8007069445064068,0.4798261493444443,0.8659694194793701,0.522051990032196,0.9923452656833334
51,N2_awgn10,A17_hybrid_tts,0.544988248716561,0.5334103616986113,1.0,0.7844063035718415,0.40982225239276887,0.8115377426147461,0.5354741811752319,0.9971631739112449
52,C0_clean,A18_hybrid_tts,0.5432510058897934,0.5395041206811031,1.0,0.8611046153800203,0.4055440664291382,1.0,0.5436679124832153,0.9933474721168523
52,C8_opus16,A18_hybrid_tts,0.5373054625800362,0.5297164877337094,1.0,0.8243823844272535,0.37018331587314607,0.8672056794166565,0.5923740267753601,0.9992930154266094
52,C9_opus6,A18_hybrid_tts,0.5608371966954192,0.5226194101562259,1.0,0.2654595413447525,0.15,0.18261229991912842,0.06981694847345352,0.5715651227835503
52,N1_awgn20,A18_hybrid_tts,0.5427600758306586,0.5364639422246906,1.0,0.7903490074110282,0.40117782652378087,0.8805477619171143,0.4665946066379547,0.9938384021759871
52,N2_awgn10,A18_hybrid_tts,0.5415666819947327,0.5392459479168117,1.0,0.7971517449955905,0.3923499137163162,0.8359219431877136,0.5475780963897705,0.9950317960119129
53,C0_clean,A19_hybrid_tts,0.5388497178220181,0.5435385777062481,1.0,0.8528568604216622,0.4055440932512283,1.0,0.5135285258293152,0.9959943422428924
53,C8_opus16,A19_hybrid_tts,0.5449555327328706,0.5403816840319877,1.0,0.8071029700600685,0.37018367648124695,0.8672056198120117,0.5361692309379578,0.9978998428462551
53,C9_opus6,A19_hybrid_tts,0.5601018882351739,0.5229944520813326,1.0,0.28908812171619963,0.15,0.17215652763843536,0.07648034691810608,0.6576046886179789
53,N1_awgn20,A19_hybrid_tts,0.5510685845154757,0.5377353278958568,1.0,0.7961269715956758,0.43749758303165437,0.8968058824539185,0.4662286043167114,0.99178679106365
53,N2_awgn10,A19_hybrid_tts,0.5436017928837276,0.533633470903452,1.0,0.7691051100907544,0.4040486723184586,0.8519364595413208,0.42851483821868896,0.9992535826953981
54,C0_clean,A07_neural_vocoder,0.5377690828339261,0.5305522963452723,1.0,0.8373939212708124,0.4055440932512283,1.0,0.46741387248039246,0.9905658650889825
54,C8_opus16,A07_neural_vocoder,0.5305364909706151,0.5294245982788116,1.0,0.785110295860066,0.37018331587314607,0.8672056198120117,0.4774268865585327,0.9833332732256714
54,C9_opus6,A07_neural_vocoder,0.5583908083226533,0.5258642094524717,1.0,0.27331969687914676,0.15,0.173492431640625,0.0807094931602478,0.5990329209160747
54,N1_awgn20,A07_neural_vocoder,0.5410300956852182,0.5356368472918465,1.0,0.7926643019522956,0.4383731782436371,0.8826647400856018,0.4715011417865753,0.9938268779402746
54,N2_awgn10,A07_neural_vocoder,0.5431546959537616,0.5393567324923341,1.0,0.8194772614615315,0.3637887328863144,0.8366144299507141,0.6201534867286682,0.995951478208818
55,C0_clean,A08_neural_vocoder,0.5401883011658397,0.5386540693415931,1.0,0.8333527888619944,0.4055440932512283,1.0,0.4562291204929352,0.9882801757137128
55,C8_opus16,A08_neural_vocoder,0.5417608277681724,0.5336847269680891,1.0,0.7925586449195146,0.37018331587314607,0.8672056198120117,0.4957352876663208,0.9898527023160455
55,C9_opus6,A08_neural_vocoder,0.5600401059107586,0.5203082134466624,1.0,0.2766999039058874,0.15,0.15820541977882385,0.08848914206027984,0.6229033112542464
55,N1_awgn20,A08_neural_vocoder,0.546794308131666,0.5381270121324989,1.0,0.826048369089903,0.39798460602760316,0.8914430141448975,0.5700176954269409,0.9948861826795391
55,N2_awgn10,A08_neural_vocoder,0.5469295022930893,0.5385290412020874,1.0,0.7700509172179382,0.3877873301506043,0.8280807137489319,0.46770739555358887,0.9950213768409625
56,C0_clean,A10_neural_vocoder,0.5452477635765967,0.5373238239421972,1.0,0.8588726395065329,0.4055440932512283,1.0,0.5318036675453186,0.997771797476458
56,C8_opus16,A10_neural_vocoder,0.5436438856272218,0.5477204167593666,1.0,0.8155061905057994,0.37018331587314607,0.8672056198120117,0.5659118890762329,0.9961679195270831
56,C9_opus6,A10_neural_vocoder,0.5548021078163101,0.5243730310800325,1.0,0.25557802869853263,0.15,0.16751420497894287,0.06983753889799117,0.5587369501251936
56,N1_awgn20,A10_neural_vocoder,0.5456601804046449,0.5430798745222922,1.0,0.7901957155080496,0.4096388578414917,0.8716626167297363,0.47358468174934387,0.9981842143045062
56,N2_awgn10,A10_neural_vocoder,0.5426634395008499,0.532187348927806,1.0,0.8301161146474717,0.3888162523508072,0.8426707983016968,0.6483051776885986,0.9951874734007112
57,C0_clean,A13_voice_conversion,0.5428213869401337,0.5374887214190294,1.0,0.8319125382622445,0.4055440932512283,1.0,0.4436537027359009,0.9960547581382475
57,C8_opus16,A13_voice_conversion,0.5481111181145831,0.5367904452508367,1.0,0.799665490610442,0.37018331587314607,0.8672056198120117,0.510621964931488,0.9986555106873031
57,C9_opus6,A13_voice_conversion,0.5643748616900617,0.5173662438113769,1.0,0.2537437034223645,0.15,0.1747536063194275,0.07138253152370452,0.5414250047916072
57,N1_awgn20,A13_voice_conversion,0.5474878890502923,0.5461672409200579,1.0,0.8081175612393667,0.4398032039403915,0.8873801231384277,0.5112729668617249,0.9992787397515939
57,N2_awgn10,A13_voice_conversion,0.5484562627486995,0.5367445990709535,1.0,0.7813694831069716,0.4133091032505035,0.8468570709228516,0.47711181640625,0.9983103660531867
58,C0_clean,A14_voice_conversion,0.5432616143920671,0.5321180392150788,1.0,0.8629309978129129,0.4055440932512283,1.0,0.5442280769348145,0.9988752491082288
58,C8_opus16,A14_voice_conversion,0.5495563443744971,0.5342162988886926,1.0,0.8168171721714554,0.37018331587314607,0.8672056198120117,0.5738692283630371,0.9925805191257988
58,C9_opus6,A14_voice_conversion,0.5581329726224162,0.5220285781206462,1.0,0.2533071762059415,0.15,0.1743014007806778,0.07797503471374512,0.5339803515984896
58,N1_awgn20,A14_voice_conversion,0.5416341937349006,0.5428941618233624,1.0,0.8007508146900408,0.438472530245781,0.8791077136993408,0.49752843379974365,0.9994973302346047
58,N2_awgn10,A14_voice_conversion,0.5442367238795335,0.5311614350242114,1.0,0.7546556864174787,0.3912951350212097,0.8469637632369995,0.388333797454834,0.9979001396207624
59,C0_clean,A16_voice_conversion,0.5395657761143491,0.5440364656240555,1.0,0.854118619369092,0.4055440932512283,1.0,0.5187590718269348,0.9949696594033713
59,C8_opus16,A16_voice_conversion,0.5481944898551683,0.5338037180652695,1.0,0.7771289017768737,0.37018331587314607,0.8672056198120117,0.4377538859844208,0.9964016268558095
59,C9_opus6,A16_voice_conversion,0.5592802321908299,0.5234890814005871,1.0,0.24909987556586355,0.15,0.15524859726428986,0.07465447783470154,0.5486803110324572
59,N1_awgn20,A16_voice_conversion,0.5396773192742111,0.5300709883166836,1.0,0.820561121814426,0.44909312129020695,0.892694890499115,0.5498626828193665,0.9950812025632334
59,N2_awgn10,A16_voice_conversion,0.550570988408204,0.5411839192555351,1.0,0.7804586879068021,0.394419738650322,0.8466405272483826,0.4786497950553894,0.9940251283027738
60,C0_clean,A17_hybrid_tts,0.5383918247439131,0.5503837399178042,1.0,0.8439151801324227,0.4055440932512283,1.0,0.4825821816921234,0.9971350854159524
60,C8_opus16,A17_hybrid_tts,0.5448060958397152,0.5424955296663995,1.0,0.8015591385210983,0.37018331587314607,0.8672056198120117,0.5191389918327332,0.9964506434882455
60,C9_opus6,A17_hybrid_tts,0.5552108101704913,0.5204000453587833,1.0,0.26671553647327406,0.15,0.1577392965555191,0.07679732143878937,0.6019354047314321
60,N1_awgn20,A17_hybrid_tts,0.5416717441222048,0.5324989016912859,1.0,0.7930511780069935,0.4070144832134247,0.8836838006973267,0.46567386388778687,0.9995849952057559
60,N2_awgn10,A17_hybrid_tts,0.5454105367685248,0.5338875970185205,1.0,0.7825490267834558,0.40260398983955387,0.8415707349777222,0.4905562400817871,0.9958462025594359
61,C0_clean,A18_hybrid_tts,0.5422626744591067,0.5393321007934739,1.0,0.851868521239316,0.4055440932512283,1.0,0.5070121884346008,0.9992162156964521
61,C8_opus16,A18_hybrid_tts,0.5321512932965002,0.5520328766320791,1.0,0.8099143586567388,0.37018367648124695,0.8672056198120117,0.5543355345726013,0.9891048345338457
61,C9_opus6,A18_hybrid_tts,0.5513228281262322,0.5265415117634531,1.0,0.2619071948353342,0.15,0.1738821119070053,0.08331778943538666,0.5578633774730537
61,N1_awgn20,A18_hybrid_tts,0.5516452507539379,0.5369714940115794,1.0,0.7965775735871166,0.45866225659847265,0.8962453007698059,0.4688636362552643,0.9914012080087167
61,N2_awgn10,A18_hybrid_tts,0.5472632963217483,0.5395654517715586,1.0,0.7937532938498408,0.40366782844066623,0.8543521165847778,0.5109249949455261,0.9957831624409063
62,C0_clean,A19_hybrid_tts,0.5520170779261914,0.5397119060148321,1.0,0.8530084297940822,0.4055440932512283,1.0,0.5182930827140808,0.9917350165995266
62,C8_opus16,A19_hybrid_tts,0.5479091595837979,0.5428717420610302,1.0,0.7986642722176529,0.37018331587314607,0.8672056198120117,0.5100971460342407,0.99584293494192
62,C9_opus6,A19_hybrid_tts,0.5513690809124117,0.5313385828575244,1.0,0.25957224068386153,0.15,0.15914767980575562,0.08390902876853942,0.5691348671033248
62,N1_awgn20,A19_hybrid_tts,0.5474690848775748,0.5362947277714931,1.0,0.804481928050464,0.4174481123685837,0.8778313994407654,0.5148815512657166,0.9962830096481431
62,N2_awgn10,A19_hybrid_tts,0.550408903017633,0.5395890196677836,1.0,0.7884679487835259,0.39791730344295506,0.838350236415863,0.5170829892158508,0.9933431915080849
63,C0_clean,A07_neural_vocoder,0.5353313887362989,0.5452346006382501,1.0,0.8219078267307985,0.4055440932512283,1.0,0.41580578684806824,0.9905536355879271
63,C8_opus16,A07_neural_vocoder,0.5462632189726851,0.5405210970573148,1.0,0.8049985233367362,0.37018331587314607,0.8672056198120117,0.5285397171974182,0.9985145341756867
63,C9_opus6,A07_neural_vocoder,0.5573192960871476,0.5224432270587908,1.0,0.26852294007278577,0.15,0.16542930901050568,0.07388089299201965,0.6006231619032587
63,N1_awgn20,A07_neural_vocoder,0.5351224158083573,0.5456498550947962,1.0,0.7842211422901222,0.43741121590137483,0.8838664889335632,0.4452371597290039,0.9903446626599854
63,N2_awgn10,A07_neural_vocoder,0.5384707583226037,0.5258053293620962,1.0,0.7668652657061317,0.38972458243370056,0.8286139965057373,0.45770588517189026,0.9936930051742319
64,C0_clean,A08_neural_vocoder,0.5482100758006819,0.5450490854467132,1.0,0.8276457089775555,0.4055440932512283,1.0,0.43389058113098145,0.9915951154608706
64,C8_opus16,A08_neural_vocoder,0.5539180666304814,0.5422529398311983,1.0,0.7823387874642802,0.37018328309059145,0.8672056198120117,0.46563467383384705,0.9858871246310712
64,C9_opus6,A08_neural_vocoder,0.5543621226188512,0.5232669790291535,1.0,0.2552232575329906,0.15,0.1683328002691269,0.07257022708654404,0.5537302309979221
64,N1_awgn20,A08_neural_vocoder,0.5496304914773184,0.5284760826011317,1.0,0.7760045763733731,0.42830356061458585,0.8798215985298157,0.4234117567539215,0.9901746997842342
64,N2_awgn10,A08_neural_vocoder,0.5466421442211061,0.5403834781533864,1.0,0.8225664191856814,0.4153865724802017,0.8491806387901306,0.6164841651916504,0.9931630470404464
65,C0_clean,A10_neural_vocoder,0.5419604226485044,0.5390555165610776,1.0,0.8450481589236196,0.4055441200733185,1.0,0.4874107837677002,0.9960830793110322
65,C8_opus16,A10_neural_vocoder,0.5424874549692162,0.5325923714807316,1.0,0.8041740496867278,0.37018367648124695,0.8672056198120117,0.527695894241333,0.9966101116317441
65,C9_opus6,A10_neural_vocoder,0.5512798701673086,0.52410165400238,1.0,0.2810253118792752,0.15,0.16010916233062744,0.06759206503629685,0.6556800914537839
65,N1_awgn20,A10_neural_vocoder,0.5348036945297967,0.5323956617692358,1.0,0.8073443532355813,0.4679832398891449,0.8671901226043701,0.5459679961204529,0.9889263511923245
65,N2_awgn10,A10_neural_vocoder,0.5384464528505001,0.5355179444318233,1.0,0.794720792983074,0.3721811294555664,0.8320555090904236,0.547092854976654,0.9925691095130279
66,C0_clean,A13_voice_conversion,0.5405268775307298,0.533329872525409,1.0,0.8339213402704417,0.4055440932512283,1.0,0.45162785053253174,0.994776617035607
66,C8_opus16,A13_voice_conversion,0.5442547972744725,0.5293791437285819,1.0,0.7874257497285682,0.37018331587314607,0.8672056198120117,0.4699738025665283,0.9985045367793497
66,C9_opus6,A13_voice_conversion,0.5633466810926258,0.523264671588626,1.0,0.2693532753550131,0.15,0.18201962113380432,0.07830995321273804,0.5768414697922332
66,N1_awgn20,A13_voice_conversion,0.5445153251980324,0.5385405585114252,1.0,0.8074895362336878,0.4108521580696106,0.8922240734100342,0.5032346248626709,0.9987650647029096
66,N2_awgn10,A13_voice_conversion,0.5453601079210443,0.5351400407872774,1.0,0.7991866706489037,0.40180131494998933,0.8279874920845032,0.5603623986244202,0.9996098474259215
